row_id,condition,cond_row_id,matrix,base_idx,param_j,eta,f_cl_i,f_cl_v,E_m_i,E_m_v,E_m_h,L_hat,i_mobile,v_mobile,gamma_s,E_b_v2,lambda,B_111,E_b_i2,E_b_hV_1,Z_i,Z_i_loop,E_a0_conv,dH2_conv,phi_max_junc,dH2_abs_conv
184,N2,184,A,8,-1,0.32801120499467884,0.22502622716128828,0.34953345060348506,0.3136114214878698,0.5625138282736557,0.062107298273957723,67.180251589119948,51,1,1.7949496009189541,0.19983274877079873,0.65407870842896809,0.33065739258562976,1.0073215518037817,2.770579599394503,1.0901642064191401,1.2137503220699728,2.3042524084448814,0.40410656344221291,0.17450519502162934,0.37431028543040157
185,N2,185,B,8,-1,0.24934481478718684,0.085479742661118518,0.26390450196340681,0.35094671606196781,0.6387239083462164,0.068198536386748332,90.432395002808278,4,5,2.2215128247660707,0.34002226604951746,0.6821022200723863,0.34111336060239844,0.78170025094763862,2.9071514375929892,1.0297443601302803,1.2779868952464313,2.1002276055514812,0.40433605759543545,0.56076372573152189,0.32102286365814509
186,N2,186,AB,8,0,0.24934481478718684,0.22502622716128828,0.34953345060348506,0.3136114214878698,0.5625138282736557,0.062107298273957723,67.180251589119948,51,1,1.7949496009189541,0.19983274877079873,0.65407870842896809,0.33065739258562976,1.0073215518037817,2.770579599394503,1.0901642064191401,1.2137503220699728,2.3042524084448814,0.40410656344221291,0.17450519502162934,0.37431028543040157
187,N2,187,AB,8,1,0.32801120499467884,0.085479742661118518,0.34953345060348506,0.3136114214878698,0.5625138282736557,0.062107298273957723,67.180251589119948,51,1,1.7949496009189541,0.19983274877079873,0.65407870842896809,0.33065739258562976,1.0073215518037817,2.770579599394503,1.0901642064191401,1.2137503220699728,2.3042524084448814,0.40410656344221291,0.17450519502162934,0.37431028543040157
188,N2,188,AB,8,2,0.32801120499467884,0.22502622716128828,0.26390450196340681,0.3136114214878698,0.5625138282736557,0.062107298273957723,67.180251589119948,51,1,1.7949496009189541,0.19983274877079873,0.65407870842896809,0.33065739258562976,1.0073215518037817,2.770579599394503,1.0901642064191401,1.2137503220699728,2.3042524084448814,0.40410656344221291,0.17450519502162934,0.37431028543040157
189,N2,189,AB,8,3,0.32801120499467884,0.22502622716128828,0.34953345060348506,0.35094671606196781,0.5625138282736557,0.062107298273957723,67.180251589119948,51,1,1.7949496009189541,0.19983274877079873,0.65407870842896809,0.33065739258562976,1.0073215518037817,2.770579599394503,1.0901642064191401,1.2137503220699728,2.3042524084448814,0.40410656344221291,0.17450519502162934,0.37431028543040157
190,N2,190,AB,8,4,0.32801120499467884,0.22502622716128828,0.34953345060348506,0.3136114214878698,0.6387239083462164,0.062107298273957723,67.180251589119948,51,1,1.7949496009189541,0.19983274877079873,0.65407870842896809,0.33065739258562976,1.0073215518037817,2.770579599394503,1.0901642064191401,1.2137503220699728,2.3042524084448814,0.40410656344221291,0.17450519502162934,0.37431028543040157
191,N2,191,AB,8,5,0.32801120499467884,0.22502622716128828,0.34953345060348506,0.3136114214878698,0.5625138282736557,0.068198536386748332,67.180251589119948,51,1,1.7949496009189541,0.19983274877079873,0.65407870842896809,0.33065739258562976,1.0073215518037817,2.770579599394503,1.0901642064191401,1.2137503220699728,2.3042524084448814,0.40410656344221291,0.17450519502162934,0.37431028543040157
192,N2,192,AB,8,6,0.32801120499467884,0.22502622716128828,0.34953345060348506,0.3136114214878698,0.5625138282736557,0.062107298273957723,90.432395002808278,51,1,1.7949496009189541,0.19983274877079873,0.65407870842896809,0.33065739258562976,1.0073215518037817,2.770579599394503,1.0901642064191401,1.2137503220699728,2.3042524084448814,0.40410656344221291,0.17450519502162934,0.37431028543040157
193,N2,193,AB,8,7,0.32801120499467884,0.22502622716128828,0.34953345060348506,0.3136114214878698,0.5625138282736557,0.062107298273957723,67.180251589119948,4,1,1.7949496009189541,0.19983274877079873,0.65407870842896809,0.33065739258562976,1.0073215518037817,2.770579599394503,1.0901642064191401,1.2137503220699728,2.3042524084448814,0.40410656344221291,0.17450519502162934,0.37431028543040157
194,N2,194,AB,8,8,0.32801120499467884,0.22502622716128828,0.34953345060348506,0.3136114214878698,0.5625138282736557,0.062107298273957723,67.180251589119948,51,5,1.7949496009189541,0.19983274877079873,0.65407870842896809,0.33065739258562976,1.0073215518037817,2.770579599394503,1.0901642064191401,1.2137503220699728,2.3042524084448814,0.40410656344221291,0.17450519502162934,0.37431028543040157
195,N2,195,AB,8,9,0.32801120499467884,0.22502622716128828,0.34953345060348506,0.3136114214878698,0.5625138282736557,0.062107298273957723,67.180251589119948,51,1,2.2215128247660707,0.19983274877079873,0.65407870842896809,0.33065739258562976,1.0073215518037817,2.770579599394503,1.0901642064191401,1.2137503220699728,2.3042524084448814,0.40410656344221291,0.17450519502162934,0.37431028543040157
196,N2,196,AB,8,10,0.32801120499467884,0.22502622716128828,0.34953345060348506,0.3136114214878698,0.5625138282736557,0.062107298273957723,67.180251589119948,51,1,1.7949496009189541,0.34002226604951746,0.65407870842896809,0.33065739258562976,1.0073215518037817,2.770579599394503,1.0901642064191401,1.2137503220699728,2.3042524084448814,0.40410656344221291,0.17450519502162934,0.37431028543040157
197,N2,197,AB,8,11,0.32801120499467884,0.22502622716128828,0.34953345060348506,0.3136114214878698,0.5625138282736557,0.062107298273957723,67.180251589119948,51,1,1.7949496009189541,0.19983274877079873,0.6821022200723863,0.33065739258562976,1.0073215518037817,2.770579599394503,1.0901642064191401,1.2137503220699728,2.3042524084448814,0.40410656344221291,0.17450519502162934,0.37431028543040157
198,N2,198,AB,8,12,0.32801120499467884,0.22502622716128828,0.34953345060348506,0.3136114214878698,0.5625138282736557,0.062107298273957723,67.180251589119948,51,1,1.7949496009189541,0.19983274877079873,0.65407870842896809,0.34111336060239844,1.0073215518037817,2.770579599394503,1.0901642064191401,1.2137503220699728,2.3042524084448814,0.40410656344221291,0.17450519502162934,0.37431028543040157
199,N2,199,AB,8,13,0.32801120499467884,0.22502622716128828,0.34953345060348506,0.3136114214878698,0.5625138282736557,0.062107298273957723,67.180251589119948,51,1,1.7949496009189541,0.19983274877079873,0.65407870842896809,0.33065739258562976,0.78170025094763862,2.770579599394503,1.0901642064191401,1.2137503220699728,2.3042524084448814,0.40410656344221291,0.17450519502162934,0.37431028543040157
200,N2,200,AB,8,14,0.32801120499467884,0.22502622716128828,0.34953345060348506,0.3136114214878698,0.5625138282736557,0.062107298273957723,67.180251589119948,51,1,1.7949496009189541,0.19983274877079873,0.65407870842896809,0.33065739258562976,1.0073215518037817,2.9071514375929892,1.0901642064191401,1.2137503220699728,2.3042524084448814,0.40410656344221291,0.17450519502162934,0.37431028543040157
201,N2,201,AB,8,15,0.32801120499467884,0.22502622716128828,0.34953345060348506,0.3136114214878698,0.5625138282736557,0.062107298273957723,67.180251589119948,51,1,1.7949496009189541,0.19983274877079873,0.65407870842896809,0.33065739258562976,1.0073215518037817,2.770579599394503,1.0297443601302803,1.2137503220699728,2.3042524084448814,0.40410656344221291,0.17450519502162934,0.37431028543040157
202,N2,202,AB,8,16,0.32801120499467884,0.22502622716128828,0.34953345060348506,0.3136114214878698,0.5625138282736557,0.062107298273957723,67.180251589119948,51,1,1.7949496009189541,0.19983274877079873,0.65407870842896809,0.33065739258562976,1.0073215518037817,2.770579599394503,1.0901642064191401,1.2779868952464313,2.3042524084448814,0.40410656344221291,0.17450519502162934,0.37431028543040157
203,N2,203,AB,8,17,0.32801120499467884,0.22502622716128828,0.34953345060348506,0.3136114214878698,0.5625138282736557,0.062107298273957723,67.180251589119948,51,1,1.7949496009189541,0.19983274877079873,0.65407870842896809,0.33065739258562976,1.0073215518037817,2.770579599394503,1.0901642064191401,1.2137503220699728,2.1002276055514812,0.40410656344221291,0.17450519502162934,0.37431028543040157
204,N2,204,AB,8,18,0.32801120499467884,0.22502622716128828,0.34953345060348506,0.3136114214878698,0.5625138282736557,0.062107298273957723,67.180251589119948,51,1,1.7949496009189541,0.19983274877079873,0.65407870842896809,0.33065739258562976,1.0073215518037817,2.770579599394503,1.0901642064191401,1.2137503220699728,2.3042524084448814,0.40433605759543545,0.17450519502162934,0.37431028543040157
205,N2,205,AB,8,19,0.32801120499467884,0.22502622716128828,0.34953345060348506,0.3136114214878698,0.5625138282736557,0.062107298273957723,67.180251589119948,51,1,1.7949496009189541,0.19983274877079873,0.65407870842896809,0.33065739258562976,1.0073215518037817,2.770579599394503,1.0901642064191401,1.2137503220699728,2.3042524084448814,0.40410656344221291,0.56076372573152189,0.37431028543040157
206,N2,206,AB,8,20,0.32801120499467884,0.22502622716128828,0.34953345060348506,0.3136114214878698,0.5625138282736557,0.062107298273957723,67.180251589119948,51,1,1.7949496009189541,0.19983274877079873,0.65407870842896809,0.33065739258562976,1.0073215518037817,2.770579599394503,1.0901642064191401,1.2137503220699728,2.3042524084448814,0.40410656344221291,0.17450519502162934,0.32102286365814509
207,N2,207,A,9,-1,0.29491948855248495,0.14037146177142859,0.55725242458283897,0.46883144022095957,0.7415903643473617,0.072207302101410881,307.18859206188961,21,5,2.2457161461176889,0.27177170257395744,0.44599264792425342,0.64544576738036952,0.85926330571825127,2.1559939438333915,1.0387042717076838,1.1005591961555183,1.7705145418643953,0.40446809321896388,0.81587306419387462,0.33612410238012674
208,N2,208,B,9,-1,0.34396098617503734,0.18471050970256331,0.49814758384600277,0.42661519803254266,0.74180342864761606,0.060412373419983526,2778.5316790179677,66,3,1.8304825562109619,0.15925204029870765,0.50582822046302889,0.4115056344851406,0.96799363298778274,2.2756037730324521,1.1350559265632181,1.1639458331745118,1.6585740603506567,0.38653421309687097,0.30034851180389521,0.44504004881717263
209,N2,209,AB,9,0,0.34396098617503734,0.14037146177142859,0.55725242458283897,0.46883144022095957,0.7415903643473617,0.072207302101410881,307.18859206188961,21,5,2.2457161461176889,0.27177170257395744,0.44599264792425342,0.64544576738036952,0.85926330571825127,2.1559939438333915,1.0387042717076838,1.1005591961555183,1.7705145418643953,0.40446809321896388,0.81587306419387462,0.33612410238012674
210,N2,210,AB,9,1,0.29491948855248495,0.18471050970256331,0.55725242458283897,0.46883144022095957,0.7415903643473617,0.072207302101410881,307.18859206188961,21,5,2.2457161461176889,0.27177170257395744,0.44599264792425342,0.64544576738036952,0.85926330571825127,2.1559939438333915,1.0387042717076838,1.1005591961555183,1.7705145418643953,0.40446809321896388,0.81587306419387462,0.33612410238012674
211,N2,211,AB,9,2,0.29491948855248495,0.14037146177142859,0.49814758384600277,0.46883144022095957,0.7415903643473617,0.072207302101410881,307.18859206188961,21,5,2.2457161461176889,0.27177170257395744,0.44599264792425342,0.64544576738036952,0.85926330571825127,2.1559939438333915,1.0387042717076838,1.1005591961555183,1.7705145418643953,0.40446809321896388,0.81587306419387462,0.33612410238012674
212,N2,212,AB,9,3,0.29491948855248495,0.14037146177142859,0.55725242458283897,0.42661519803254266,0.7415903643473617,0.072207302101410881,307.18859206188961,21,5,2.2457161461176889,0.27177170257395744,0.44599264792425342,0.64544576738036952,0.85926330571825127,2.1559939438333915,1.0387042717076838,1.1005591961555183,1.7705145418643953,0.40446809321896388,0.81587306419387462,0.33612410238012674
213,N2,213,AB,9,4,0.29491948855248495,0.14037146177142859,0.55725242458283897,0.46883144022095957,0.74180342864761606,0.072207302101410881,307.18859206188961,21,5,2.2457161461176889,0.27177170257395744,0.44599264792425342,0.64544576738036952,0.85926330571825127,2.1559939438333915,1.0387042717076838,1.1005591961555183,1.7705145418643953,0.40446809321896388,0.81587306419387462,0.33612410238012674
214,N2,214,AB,9,5,0.29491948855248495,0.14037146177142859,0.55725242458283897,0.46883144022095957,0.7415903643473617,0.060412373419983526,307.18859206188961,21,5,2.2457161461176889,0.27177170257395744,0.44599264792425342,0.64544576738036952,0.85926330571825127,2.1559939438333915,1.0387042717076838,1.1005591961555183,1.7705145418643953,0.40446809321896388,0.81587306419387462,0.33612410238012674
215,N2,215,AB,9,6,0.29491948855248495,0.14037146177142859,0.55725242458283897,0.46883144022095957,0.7415903643473617,0.072207302101410881,2778.5316790179677,21,5,2.2457161461176889,0.27177170257395744,0.44599264792425342,0.64544576738036952,0.85926330571825127,2.1559939438333915,1.0387042717076838,1.1005591961555183,1.7705145418643953,0.40446809321896388,0.81587306419387462,0.33612410238012674
216,N2,216,AB,9,7,0.29491948855248495,0.14037146177142859,0.55725242458283897,0.46883144022095957,0.7415903643473617,0.072207302101410881,307.18859206188961,66,5,2.2457161461176889,0.27177170257395744,0.44599264792425342,0.64544576738036952,0.85926330571825127,2.1559939438333915,1.0387042717076838,1.1005591961555183,1.7705145418643953,0.40446809321896388,0.81587306419387462,0.33612410238012674
217,N2,217,AB,9,8,0.29491948855248495,0.14037146177142859,0.55725242458283897,0.46883144022095957,0.7415903643473617,0.072207302101410881,307.18859206188961,21,3,2.2457161461176889,0.27177170257395744,0.44599264792425342,0.64544576738036952,0.85926330571825127,2.1559939438333915,1.0387042717076838,1.1005591961555183,1.7705145418643953,0.40446809321896388,0.81587306419387462,0.33612410238012674
218,N2,218,AB,9,9,0.29491948855248495,0.14037146177142859,0.55725242458283897,0.46883144022095957,0.7415903643473617,0.072207302101410881,307.18859206188961,21,5,1.8304825562109619,0.27177170257395744,0.44599264792425342,0.64544576738036952,0.85926330571825127,2.1559939438333915,1.0387042717076838,1.1005591961555183,1.7705145418643953,0.40446809321896388,0.81587306419387462,0.33612410238012674
219,N2,219,AB,9,10,0.29491948855248495,0.14037146177142859,0.55725242458283897,0.46883144022095957,0.7415903643473617,0.072207302101410881,307.18859206188961,21,5,2.2457161461176889,0.15925204029870765,0.44599264792425342,0.64544576738036952,0.85926330571825127,2.1559939438333915,1.0387042717076838,1.1005591961555183,1.7705145418643953,0.40446809321896388,0.81587306419387462,0.33612410238012674
220,N2,220,AB,9,11,0.29491948855248495,0.14037146177142859,0.55725242458283897,0.46883144022095957,0.7415903643473617,0.072207302101410881,307.18859206188961,21,5,2.2457161461176889,0.27177170257395744,0.50582822046302889,0.64544576738036952,0.85926330571825127,2.1559939438333915,1.0387042717076838,1.1005591961555183,1.7705145418643953,0.40446809321896388,0.81587306419387462,0.33612410238012674
221,N2,221,AB,9,12,0.29491948855248495,0.14037146177142859,0.55725242458283897,0.46883144022095957,0.7415903643473617,0.072207302101410881,307.18859206188961,21,5,2.2457161461176889,0.27177170257395744,0.44599264792425342,0.4115056344851406,0.85926330571825127,2.1559939438333915,1.0387042717076838,1.1005591961555183,1.7705145418643953,0.40446809321896388,0.81587306419387462,0.33612410238012674
222,N2,222,AB,9,13,0.29491948855248495,0.14037146177142859,0.55725242458283897,0.46883144022095957,0.7415903643473617,0.072207302101410881,307.18859206188961,21,5,2.2457161461176889,0.27177170257395744,0.44599264792425342,0.64544576738036952,0.96799363298778274,2.1559939438333915,1.0387042717076838,1.1005591961555183,1.7705145418643953,0.40446809321896388,0.81587306419387462,0.33612410238012674
223,N2,223,AB,9,14,0.29491948855248495,0.14037146177142859,0.55725242458283897,0.46883144022095957,0.7415903643473617,0.072207302101410881,307.18859206188961,21,5,2.2457161461176889,0.27177170257395744,0.44599264792425342,0.64544576738036952,0.85926330571825127,2.2756037730324521,1.0387042717076838,1.1005591961555183,1.7705145418643953,0.40446809321896388,0.81587306419387462,0.33612410238012674
224,N2,224,AB,9,15,0.29491948855248495,0.14037146177142859,0.55725242458283897,0.46883144022095957,0.7415903643473617,0.072207302101410881,307.18859206188961,21,5,2.2457161461176889,0.27177170257395744,0.44599264792425342,0.64544576738036952,0.85926330571825127,2.1559939438333915,1.1350559265632181,1.1005591961555183,1.7705145418643953,0.40446809321896388,0.81587306419387462,0.33612410238012674
225,N2,225,AB,9,16,0.29491948855248495,0.14037146177142859,0.55725242458283897,0.46883144022095957,0.7415903643473617,0.072207302101410881,307.18859206188961,21,5,2.2457161461176889,0.27177170257395744,0.44599264792425342,0.64544576738036952,0.85926330571825127,2.1559939438333915,1.0387042717076838,1.1639458331745118,1.7705145418643953,0.40446809321896388,0.81587306419387462,0.33612410238012674
226,N2,226,AB,9,17,0.29491948855248495,0.14037146177142859,0.55725242458283897,0.46883144022095957,0.7415903643473617,0.072207302101410881,307.18859206188961,21,5,2.2457161461176889,0.27177170257395744,0.44599264792425342,0.64544576738036952,0.85926330571825127,2.1559939438333915,1.0387042717076838,1.1005591961555183,1.6585740603506567,0.40446809321896388,0.81587306419387462,0.33612410238012674
227,N2,227,AB,9,18,0.29491948855248495,0.14037146177142859,0.55725242458283897,0.46883144022095957,0.7415903643473617,0.072207302101410881,307.18859206188961,21,5,2.2457161461176889,0.27177170257395744,0.44599264792425342,0.64544576738036952,0.85926330571825127,2.1559939438333915,1.0387042717076838,1.1005591961555183,1.7705145418643953,0.38653421309687097,0.81587306419387462,0.33612410238012674
228,N2,228,AB,9,19,0.29491948855248495,0.14037146177142859,0.55725242458283897,0.46883144022095957,0.7415903643473617,0.072207302101410881,307.18859206188961,21,5,2.2457161461176889,0.27177170257395744,0.44599264792425342,0.64544576738036952,0.85926330571825127,2.1559939438333915,1.0387042717076838,1.1005591961555183,1.7705145418643953,0.40446809321896388,0.30034851180389521,0.33612410238012674
229,N2,229,AB,9,20,0.29491948855248495,0.14037146177142859,0.55725242458283897,0.46883144022095957,0.7415903643473617,0.072207302101410881,307.18859206188961,21,5,2.2457161461176889,0.27177170257395744,0.44599264792425342,0.64544576738036952,0.85926330571825127,2.1559939438333915,1.0387042717076838,1.1005591961555183,1.7705145418643953,0.40446809321896388,0.81587306419387462,0.44504004881717263
230,N2,230,A,10,-1,0.23188208461896587,0.19177029840648174,0.28928475342690946,0.39624447440750532,0.80028829513300259,0.068240058389458361,5.4171740853323733,37,4,2.0731746113076088,0.2362345373095569,0.5406924593200011,0.40513125697031727,0.95131049629005959,1.9385585409534629,1.1373383901733904,1.1147691732738167,2.08562638387084,0.46733342242884124,0.35197164760902522,0.43044318196363751
231,N2,231,B,10,-1,0.30348029202902732,0.10805757939815522,0.38587970919907089,0.30382607176362203,0.93318045385520998,0.071563616157250071,249.86821306169705,42,1,2.0051194667455112,0.24572287087488812,0.62418525296952088,0.48949824740933906,1.0035694481805624,1.7478853646570658,1.0636061099357903,1.1773774721194059,2.2748189203441145,0.46653731843063195,0.80251844525337224,0.37416868193075059
232,N2,232,AB,10,0,0.30348029202902732,0.19177029840648174,0.28928475342690946,0.39624447440750532,0.80028829513300259,0.068240058389458361,5.4171740853323733,37,4,2.0731746113076088,0.2362345373095569,0.5406924593200011,0.40513125697031727,0.95131049629005959,1.9385585409534629,1.1373383901733904,1.1147691732738167,2.08562638387084,0.46733342242884124,0.35197164760902522,0.43044318196363751
233,N2,233,AB,10,1,0.23188208461896587,0.10805757939815522,0.28928475342690946,0.39624447440750532,0.80028829513300259,0.068240058389458361,5.4171740853323733,37,4,2.0731746113076088,0.2362345373095569,0.5406924593200011,0.40513125697031727,0.95131049629005959,1.9385585409534629,1.1373383901733904,1.1147691732738167,2.08562638387084,0.46733342242884124,0.35197164760902522,0.43044318196363751
234,N2,234,AB,10,2,0.23188208461896587,0.19177029840648174,0.38587970919907089,0.39624447440750532,0.80028829513300259,0.068240058389458361,5.4171740853323733,37,4,2.0731746113076088,0.2362345373095569,0.5406924593200011,0.40513125697031727,0.95131049629005959,1.9385585409534629,1.1373383901733904,1.1147691732738167,2.08562638387084,0.46733342242884124,0.35197164760902522,0.43044318196363751
235,N2,235,AB,10,3,0.23188208461896587,0.19177029840648174,0.28928475342690946,0.30382607176362203,0.80028829513300259,0.068240058389458361,5.4171740853323733,37,4,2.0731746113076088,0.2362345373095569,0.5406924593200011,0.40513125697031727,0.95131049629005959,1.9385585409534629,1.1373383901733904,1.1147691732738167,2.08562638387084,0.46733342242884124,0.35197164760902522,0.43044318196363751
236,N2,236,AB,10,4,0.23188208461896587,0.19177029840648174,0.28928475342690946,0.39624447440750532,0.93318045385520998,0.068240058389458361,5.4171740853323733,37,4,2.0731746113076088,0.2362345373095569,0.5406924593200011,0.40513125697031727,0.95131049629005959,1.9385585409534629,1.1373383901733904,1.1147691732738167,2.08562638387084,0.46733342242884124,0.35197164760902522,0.43044318196363751
237,N2,237,AB,10,5,0.23188208461896587,0.19177029840648174,0.28928475342690946,0.39624447440750532,0.80028829513300259,0.071563616157250071,5.4171740853323733,37,4,2.0731746113076088,0.2362345373095569,0.5406924593200011,0.40513125697031727,0.95131049629005959,1.9385585409534629,1.1373383901733904,1.1147691732738167,2.08562638387084,0.46733342242884124,0.35197164760902522,0.43044318196363751
238,N2,238,AB,10,6,0.23188208461896587,0.19177029840648174,0.28928475342690946,0.39624447440750532,0.80028829513300259,0.068240058389458361,249.86821306169705,37,4,2.0731746113076088,0.2362345373095569,0.5406924593200011,0.40513125697031727,0.95131049629005959,1.9385585409534629,1.1373383901733904,1.1147691732738167,2.08562638387084,0.46733342242884124,0.35197164760902522,0.43044318196363751
239,N2,239,AB,10,7,0.23188208461896587,0.19177029840648174,0.28928475342690946,0.39624447440750532,0.80028829513300259,0.068240058389458361,5.4171740853323733,42,4,2.0731746113076088,0.2362345373095569,0.5406924593200011,0.40513125697031727,0.95131049629005959,1.9385585409534629,1.1373383901733904,1.1147691732738167,2.08562638387084,0.46733342242884124,0.35197164760902522,0.43044318196363751
240,N2,240,AB,10,8,0.23188208461896587,0.19177029840648174,0.28928475342690946,0.39624447440750532,0.80028829513300259,0.068240058389458361,5.4171740853323733,37,1,2.0731746113076088,0.2362345373095569,0.5406924593200011,0.40513125697031727,0.95131049629005959,1.9385585409534629,1.1373383901733904,1.1147691732738167,2.08562638387084,0.46733342242884124,0.35197164760902522,0.43044318196363751
241,N2,241,AB,10,9,0.23188208461896587,0.19177029840648174,0.28928475342690946,0.39624447440750532,0.80028829513300259,0.068240058389458361,5.4171740853323733,37,4,2.0051194667455112,0.2362345373095569,0.5406924593200011,0.40513125697031727,0.95131049629005959,1.9385585409534629,1.1373383901733904,1.1147691732738167,2.08562638387084,0.46733342242884124,0.35197164760902522,0.43044318196363751
242,N2,242,AB,10,10,0.23188208461896587,0.19177029840648174,0.28928475342690946,0.39624447440750532,0.80028829513300259,0.068240058389458361,5.4171740853323733,37,4,2.0731746113076088,0.24572287087488812,0.5406924593200011,0.40513125697031727,0.95131049629005959,1.9385585409534629,1.1373383901733904,1.1147691732738167,2.08562638387084,0.46733342242884124,0.35197164760902522,0.43044318196363751
243,N2,243,AB,10,11,0.23188208461896587,0.19177029840648174,0.28928475342690946,0.39624447440750532,0.80028829513300259,0.068240058389458361,5.4171740853323733,37,4,2.0731746113076088,0.2362345373095569,0.62418525296952088,0.40513125697031727,0.95131049629005959,1.9385585409534629,1.1373383901733904,1.1147691732738167,2.08562638387084,0.46733342242884124,0.35197164760902522,0.43044318196363751
244,N2,244,AB,10,12,0.23188208461896587,0.19177029840648174,0.28928475342690946,0.39624447440750532,0.80028829513300259,0.068240058389458361,5.4171740853323733,37,4,2.0731746113076088,0.2362345373095569,0.5406924593200011,0.48949824740933906,0.95131049629005959,1.9385585409534629,1.1373383901733904,1.1147691732738167,2.08562638387084,0.46733342242884124,0.35197164760902522,0.43044318196363751
245,N2,245,AB,10,13,0.23188208461896587,0.19177029840648174,0.28928475342690946,0.39624447440750532,0.80028829513300259,0.068240058389458361,5.4171740853323733,37,4,2.0731746113076088,0.2362345373095569,0.5406924593200011,0.40513125697031727,1.0035694481805624,1.9385585409534629,1.1373383901733904,1.1147691732738167,2.08562638387084,0.46733342242884124,0.35197164760902522,0.43044318196363751
246,N2,246,AB,10,14,0.23188208461896587,0.19177029840648174,0.28928475342690946,0.39624447440750532,0.80028829513300259,0.068240058389458361,5.4171740853323733,37,4,2.0731746113076088,0.2362345373095569,0.5406924593200011,0.40513125697031727,0.95131049629005959,1.7478853646570658,1.1373383901733904,1.1147691732738167,2.08562638387084,0.46733342242884124,0.35197164760902522,0.43044318196363751
247,N2,247,AB,10,15,0.23188208461896587,0.19177029840648174,0.28928475342690946,0.39624447440750532,0.80028829513300259,0.068240058389458361,5.4171740853323733,37,4,2.0731746113076088,0.2362345373095569,0.5406924593200011,0.40513125697031727,0.95131049629005959,1.9385585409534629,1.0636061099357903,1.1147691732738167,2.08562638387084,0.46733342242884124,0.35197164760902522,0.43044318196363751
248,N2,248,AB,10,16,0.23188208461896587,0.19177029840648174,0.28928475342690946,0.39624447440750532,0.80028829513300259,0.068240058389458361,5.4171740853323733,37,4,2.0731746113076088,0.2362345373095569,0.5406924593200011,0.40513125697031727,0.95131049629005959,1.9385585409534629,1.1373383901733904,1.1773774721194059,2.08562638387084,0.46733342242884124,0.35197164760902522,0.43044318196363751
249,N2,249,AB,10,17,0.23188208461896587,0.19177029840648174,0.28928475342690946,0.39624447440750532,0.80028829513300259,0.068240058389458361,5.4171740853323733,37,4,2.0731746113076088,0.2362345373095569,0.5406924593200011,0.40513125697031727,0.95131049629005959,1.9385585409534629,1.1373383901733904,1.1147691732738167,2.2748189203441145,0.46733342242884124,0.35197164760902522,0.43044318196363751
250,N2,250,AB,10,18,0.23188208461896587,0.19177029840648174,0.28928475342690946,0.39624447440750532,0.80028829513300259,0.068240058389458361,5.4171740853323733,37,4,2.0731746113076088,0.2362345373095569,0.5406924593200011,0.40513125697031727,0.95131049629005959,1.9385585409534629,1.1373383901733904,1.1147691732738167,2.08562638387084,0.46653731843063195,0.35197164760902522,0.43044318196363751
251,N2,251,AB,10,19,0.23188208461896587,0.19177029840648174,0.28928475342690946,0.39624447440750532,0.80028829513300259,0.068240058389458361,5.4171740853323733,37,4,2.0731746113076088,0.2362345373095569,0.5406924593200011,0.40513125697031727,0.95131049629005959,1.9385585409534629,1.1373383901733904,1.1147691732738167,2.08562638387084,0.46733342242884124,0.80251844525337224,0.43044318196363751
252,N2,252,AB,10,20,0.23188208461896587,0.19177029840648174,0.28928475342690946,0.39624447440750532,0.80028829513300259,0.068240058389458361,5.4171740853323733,37,4,2.0731746113076088,0.2362345373095569,0.5406924593200011,0.40513125697031727,0.95131049629005959,1.9385585409534629,1.1373383901733904,1.1147691732738167,2.08562638387084,0.46733342242884124,0.35197164760902522,0.37416868193075059
253,N2,253,A,11,-1,0.31092191779179912,0.080332102440297606,0.62151519656181331,0.43997211629779642,0.67461360983848129,0.06398955212044978,1209.0493977615406,92,2,1.9460926564636802,0.12318533971748984,0.59412286070892983,0.43450455330776905,0.65061683232214607,2.3972559484690787,1.0575441048759966,1.25920266979374,1.8395792581140995,0.35594250587920373,0.63872872479259968,0.27870474626310171
254,N2,254,B,11,-1,0.29271102391590398,0.20886152759194376,0.65157991349697109,0.50435420552171639,0.5468389402249656,0.063118878636090725,5.6692682576651352,77,3,1.972464130011234,0.2119339599558929,0.52169092440327203,0.39138363859592518,0.84423187102396968,2.343439488358773,1.1035289182607084,1.0809617456514389,1.9167715229094029,0.38107595202149708,0.5363899115473032,0.29765010381117463
255,N2,255,AB,11,0,0.29271102391590398,0.080332102440297606,0.62151519656181331,0.43997211629779642,0.67461360983848129,0.06398955212044978,1209.0493977615406,92,2,1.9460926564636802,0.12318533971748984,0.59412286070892983,0.43450455330776905,0.65061683232214607,2.3972559484690787,1.0575441048759966,1.25920266979374,1.8395792581140995,0.35594250587920373,0.63872872479259968,0.27870474626310171
256,N2,256,AB,11,1,0.31092191779179912,0.20886152759194376,0.62151519656181331,0.43997211629779642,0.67461360983848129,0.06398955212044978,1209.0493977615406,92,2,1.9460926564636802,0.12318533971748984,0.59412286070892983,0.43450455330776905,0.65061683232214607,2.3972559484690787,1.0575441048759966,1.25920266979374,1.8395792581140995,0.35594250587920373,0.63872872479259968,0.27870474626310171
