row_id,condition,cond_row_id,matrix,base_idx,param_j,eta,f_cl_i,f_cl_v,E_m_i,E_m_v,E_m_h,L_hat,i_mobile,v_mobile,gamma_s,E_b_v2,lambda,B_111,E_b_i2,E_b_hV_1,Z_i,Z_i_loop,loop_net_K_rec,loop_net_w_c,E_a0_conv,dH2_conv,phi_max_junc,loop_net_chi,dH2_abs_conv
63,N2,63,AB,2,9,0.2360184642396469,0.23785111159086231,0.53967825537547465,0.31505967468224344,0.56535300777874942,0.069242156805330288,54.117989857969022,58,2,1.910599238379814,0.1461321592106673,0.56412994423814389,0.48958502955271355,0.80530315094476901,2.3522299053341409,1.0523111624084414,1.2158626736607403,2.670673609681823e-06,1.5133528585250693,1.542485230755654,0.43288432747638733,0.13093089573085309,3.1330990336898314,0.39485135055147108
64,N2,64,AB,2,10,0.2360184642396469,0.23785111159086231,0.53967825537547465,0.31505967468224344,0.56535300777874942,0.069242156805330288,54.117989857969022,58,2,2.0921793427103048,0.12409849138529322,0.56412994423814389,0.48958502955271355,0.80530315094476901,2.3522299053341409,1.0523111624084414,1.2158626736607403,2.670673609681823e-06,1.5133528585250693,1.542485230755654,0.43288432747638733,0.13093089573085309,3.1330990336898314,0.39485135055147108
65,N2,65,AB,2,11,0.2360184642396469,0.23785111159086231,0.53967825537547465,0.31505967468224344,0.56535300777874942,0.069242156805330288,54.117989857969022,58,2,2.0921793427103048,0.1461321592106673,0.53724060167548748,0.48958502955271355,0.80530315094476901,2.3522299053341409,1.0523111624084414,1.2158626736607403,2.670673609681823e-06,1.5133528585250693,1.542485230755654,0.43288432747638733,0.13093089573085309,3.1330990336898314,0.39485135055147108
66,N2,66,AB,2,12,0.2360184642396469,0.23785111159086231,0.53967825537547465,0.31505967468224344,0.56535300777874942,0.069242156805330288,54.117989857969022,58,2,2.0921793427103048,0.1461321592106673,0.56412994423814389,0.37058974852048587,0.80530315094476901,2.3522299053341409,1.0523111624084414,1.2158626736607403,2.670673609681823e-06,1.5133528585250693,1.542485230755654,0.43288432747638733,0.13093089573085309,3.1330990336898314,0.39485135055147108
67,N2,67,AB,2,13,0.2360184642396469,0.23785111159086231,0.53967825537547465,0.31505967468224344,0.56535300777874942,0.069242156805330288,54.117989857969022,58,2,2.0921793427103048,0.1461321592106673,0.56412994423814389,0.48958502955271355,0.8194259494952254,2.3522299053341409,1.0523111624084414,1.2158626736607403,2.670673609681823e-06,1.5133528585250693,1.542485230755654,0.43288432747638733,0.13093089573085309,3.1330990336898314,0.39485135055147108
68,N2,68,AB,2,14,0.2360184642396469,0.23785111159086231,0.53967825537547465,0.31505967468224344,0.56535300777874942,0.069242156805330288,54.117989857969022,58,2,2.0921793427103048,0.1461321592106673,0.56412994423814389,0.48958502955271355,0.80530315094476901,2.4717150575324194,1.0523111624084414,1.2158626736607403,2.670673609681823e-06,1.5133528585250693,1.542485230755654,0.43288432747638733,0.13093089573085309,3.1330990336898314,0.39485135055147108
69,N2,69,AB,2,15,0.2360184642396469,0.23785111159086231,0.53967825537547465,0.31505967468224344,0.56535300777874942,0.069242156805330288,54.117989857969022,58,2,2.0921793427103048,0.1461321592106673,0.56412994423814389,0.48958502955271355,0.80530315094476901,2.3522299053341409,1.0381012276560069,1.2158626736607403,2.670673609681823e-06,1.5133528585250693,1.542485230755654,0.43288432747638733,0.13093089573085309,3.1330990336898314,0.39485135055147108
70,N2,70,AB,2,16,0.2360184642396469,0.23785111159086231,0.53967825537547465,0.31505967468224344,0.56535300777874942,0.069242156805330288,54.117989857969022,58,2,2.0921793427103048,0.1461321592106673,0.56412994423814389,0.48958502955271355,0.80530315094476901,2.3522299053341409,1.0523111624084414,1.1415294496808202,2.670673609681823e-06,1.5133528585250693,1.542485230755654,0.43288432747638733,0.13093089573085309,3.1330990336898314,0.39485135055147108
71,N2,71,AB,2,17,0.2360184642396469,0.23785111159086231,0.53967825537547465,0.31505967468224344,0.56535300777874942,0.069242156805330288,54.117989857969022,58,2,2.0921793427103048,0.1461321592106673,0.56412994423814389,0.48958502955271355,0.80530315094476901,2.3522299053341409,1.0523111624084414,1.2158626736607403,0.0091203596137587242,1.5133528585250693,1.542485230755654,0.43288432747638733,0.13093089573085309,3.1330990336898314,0.39485135055147108
72,N2,72,AB,2,18,0.2360184642396469,0.23785111159086231,0.53967825537547465,0.31505967468224344,0.56535300777874942,0.069242156805330288,54.117989857969022,58,2,2.0921793427103048,0.1461321592106673,0.56412994423814389,0.48958502955271355,0.80530315094476901,2.3522299053341409,1.0523111624084414,1.2158626736607403,2.670673609681823e-06,1.9853805902358277,1.542485230755654,0.43288432747638733,0.13093089573085309,3.1330990336898314,0.39485135055147108
73,N2,73,AB,2,19,0.2360184642396469,0.23785111159086231,0.53967825537547465,0.31505967468224344,0.56535300777874942,0.069242156805330288,54.117989857969022,58,2,2.0921793427103048,0.1461321592106673,0.56412994423814389,0.48958502955271355,0.80530315094476901,2.3522299053341409,1.0523111624084414,1.2158626736607403,2.670673609681823e-06,1.5133528585250693,1.7365324433231417,0.43288432747638733,0.13093089573085309,3.1330990336898314,0.39485135055147108
74,N2,74,AB,2,20,0.2360184642396469,0.23785111159086231,0.53967825537547465,0.31505967468224344,0.56535300777874942,0.069242156805330288,54.117989857969022,58,2,2.0921793427103048,0.1461321592106673,0.56412994423814389,0.48958502955271355,0.80530315094476901,2.3522299053341409,1.0523111624084414,1.2158626736607403,2.670673609681823e-06,1.5133528585250693,1.542485230755654,0.37847879301205506,0.13093089573085309,3.1330990336898314,0.39485135055147108
75,N2,75,AB,2,21,0.2360184642396469,0.23785111159086231,0.53967825537547465,0.31505967468224344,0.56535300777874942,0.069242156805330288,54.117989857969022,58,2,2.0921793427103048,0.1461321592106673,0.56412994423814389,0.48958502955271355,0.80530315094476901,2.3522299053341409,1.0523111624084414,1.2158626736607403,2.670673609681823e-06,1.5133528585250693,1.542485230755654,0.43288432747638733,0.80618344079703097,3.1330990336898314,0.39485135055147108
76,N2,76,AB,2,22,0.2360184642396469,0.23785111159086231,0.53967825537547465,0.31505967468224344,0.56535300777874942,0.069242156805330288,54.117989857969022,58,2,2.0921793427103048,0.1461321592106673,0.56412994423814389,0.48958502955271355,0.80530315094476901,2.3522299053341409,1.0523111624084414,1.2158626736607403,2.670673609681823e-06,1.5133528585250693,1.542485230755654,0.43288432747638733,0.13093089573085309,1.3881773427789523,0.39485135055147108
77,N2,77,AB,2,23,0.2360184642396469,0.23785111159086231,0.53967825537547465,0.31505967468224344,0.56535300777874942,0.069242156805330288,54.117989857969022,58,2,2.0921793427103048,0.1461321592106673,0.56412994423814389,0.48958502955271355,0.80530315094476901,2.3522299053341409,1.0523111624084414,1.2158626736607403,2.670673609681823e-06,1.5133528585250693,1.542485230755654,0.43288432747638733,0.13093089573085309,3.1330990336898314,0.30388415553607045
78,N2,78,A,3,-1,0.30384816377957885,0.069872672483325016,0.30242661042138935,0.51072422907818515,0.85247592156444651,0.062321162993761794,948.47138776526049,7,5,1.8571636850482105,0.25443794621314775,0.61479559705672926,0.32374222319891982,0.91967880379011779,2.2207084380799373,1.0850829210784285,1.0999875512905419,0.004288891925566393,33.616773798411629,1.6373443667458183,0.39817651718783154,0.66055664233863354,8.6094710775050949,0.22195745063945649
79,N2,79,B,3,-1,0.30350347545522455,0.075790160521864894,0.59245066465809937,0.32145734942014004,0.60389660977263371,0.063414451744402051,8.7069784355438049,51,1,2.0333287289657309,0.27930795144599418,0.68933992993565085,0.44256152321622505,0.9958189092682983,1.8486352651242599,1.1459280668012797,1.2076566889416427,4.0876862469267906e-06,17.715181642334922,1.4885304268639008,0.4344134884122221,0.18186061512678864,22.087967180321801,0.47441279399208724
80,N2,80,AB,3,0,0.30350347545522455,0.069872672483325016,0.30242661042138935,0.51072422907818515,0.85247592156444651,0.062321162993761794,948.47138776526049,7,5,1.8571636850482105,0.25443794621314775,0.61479559705672926,0.32374222319891982,0.91967880379011779,2.2207084380799373,1.0850829210784285,1.0999875512905419,0.004288891925566393,33.616773798411629,1.6373443667458183,0.39817651718783154,0.66055664233863354,8.6094710775050949,0.22195745063945649
81,N2,81,AB,3,1,0.30384816377957885,0.075790160521864894,0.30242661042138935,0.51072422907818515,0.85247592156444651,0.062321162993761794,948.47138776526049,7,5,1.8571636850482105,0.25443794621314775,0.61479559705672926,0.32374222319891982,0.91967880379011779,2.2207084380799373,1.0850829210784285,1.0999875512905419,0.004288891925566393,33.616773798411629,1.6373443667458183,0.39817651718783154,0.66055664233863354,8.6094710775050949,0.22195745063945649
82,N2,82,AB,3,2,0.30384816377957885,0.069872672483325016,0.59245066465809937,0.51072422907818515,0.85247592156444651,0.062321162993761794,948.47138776526049,7,5,1.8571636850482105,0.25443794621314775,0.61479559705672926,0.32374222319891982,0.91967880379011779,2.2207084380799373,1.0850829210784285,1.0999875512905419,0.004288891925566393,33.616773798411629,1.6373443667458183,0.39817651718783154,0.66055664233863354,8.6094710775050949,0.22195745063945649
83,N2,83,AB,3,3,0.30384816377957885,0.069872672483325016,0.30242661042138935,0.32145734942014004,0.85247592156444651,0.062321162993761794,948.47138776526049,7,5,1.8571636850482105,0.25443794621314775,0.61479559705672926,0.32374222319891982,0.91967880379011779,2.2207084380799373,1.0850829210784285,1.0999875512905419,0.004288891925566393,33.616773798411629,1.6373443667458183,0.39817651718783154,0.66055664233863354,8.6094710775050949,0.22195745063945649
84,N2,84,AB,3,4,0.30384816377957885,0.069872672483325016,0.30242661042138935,0.51072422907818515,0.60389660977263371,0.062321162993761794,948.47138776526049,7,5,1.8571636850482105,0.25443794621314775,0.61479559705672926,0.32374222319891982,0.91967880379011779,2.2207084380799373,1.0850829210784285,1.0999875512905419,0.004288891925566393,33.616773798411629,1.6373443667458183,0.39817651718783154,0.66055664233863354,8.6094710775050949,0.22195745063945649
85,N2,85,AB,3,5,0.30384816377957885,0.069872672483325016,0.30242661042138935,0.51072422907818515,0.85247592156444651,0.063414451744402051,948.47138776526049,7,5,1.8571636850482105,0.25443794621314775,0.61479559705672926,0.32374222319891982,0.91967880379011779,2.2207084380799373,1.0850829210784285,1.0999875512905419,0.004288891925566393,33.616773798411629,1.6373443667458183,0.39817651718783154,0.66055664233863354,8.6094710775050949,0.22195745063945649
86,N2,86,AB,3,6,0.30384816377957885,0.069872672483325016,0.30242661042138935,0.51072422907818515,0.85247592156444651,0.062321162993761794,8.7069784355438049,7,5,1.8571636850482105,0.25443794621314775,0.61479559705672926,0.32374222319891982,0.91967880379011779,2.2207084380799373,1.0850829210784285,1.0999875512905419,0.004288891925566393,33.616773798411629,1.6373443667458183,0.39817651718783154,0.66055664233863354,8.6094710775050949,0.22195745063945649
87,N2,87,AB,3,7,0.30384816377957885,0.069872672483325016,0.30242661042138935,0.51072422907818515,0.85247592156444651,0.062321162993761794,948.47138776526049,51,5,1.8571636850482105,0.25443794621314775,0.61479559705672926,0.32374222319891982,0.91967880379011779,2.2207084380799373,1.0850829210784285,1.0999875512905419,0.004288891925566393,33.616773798411629,1.6373443667458183,0.39817651718783154,0.66055664233863354,8.6094710775050949,0.22195745063945649
88,N2,88,AB,3,8,0.30384816377957885,0.069872672483325016,0.30242661042138935,0.51072422907818515,0.85247592156444651,0.062321162993761794,948.47138776526049,7,1,1.8571636850482105,0.25443794621314775,0.61479559705672926,0.32374222319891982,0.91967880379011779,2.2207084380799373,1.0850829210784285,1.0999875512905419,0.004288891925566393,33.616773798411629,1.6373443667458183,0.39817651718783154,0.66055664233863354,8.6094710775050949,0.22195745063945649
89,N2,89,AB,3,9,0.30384816377957885,0.069872672483325016,0.30242661042138935,0.51072422907818515,0.85247592156444651,0.062321162993761794,948.47138776526049,7,5,2.0333287289657309,0.25443794621314775,0.61479559705672926,0.32374222319891982,0.91967880379011779,2.2207084380799373,1.0850829210784285,1.0999875512905419,0.004288891925566393,33.616773798411629,1.6373443667458183,0.39817651718783154,0.66055664233863354,8.6094710775050949,0.22195745063945649
90,N2,90,AB,3,10,0.30384816377957885,0.069872672483325016,0.30242661042138935,0.51072422907818515,0.85247592156444651,0.062321162993761794,948.47138776526049,7,5,1.8571636850482105,0.27930795144599418,0.61479559705672926,0.32374222319891982,0.91967880379011779,2.2207084380799373,1.0850829210784285,1.0999875512905419,0.004288891925566393,33.616773798411629,1.6373443667458183,0.39817651718783154,0.66055664233863354,8.6094710775050949,0.22195745063945649
91,N2,91,AB,3,11,0.30384816377957885,0.069872672483325016,0.30242661042138935,0.51072422907818515,0.85247592156444651,0.062321162993761794,948.47138776526049,7,5,1.8571636850482105,0.25443794621314775,0.68933992993565085,0.32374222319891982,0.91967880379011779,2.2207084380799373,1.0850829210784285,1.0999875512905419,0.004288891925566393,33.616773798411629,1.6373443667458183,0.39817651718783154,0.66055664233863354,8.6094710775050949,0.22195745063945649
92,N2,92,AB,3,12,0.30384816377957885,0.069872672483325016,0.30242661042138935,0.51072422907818515,0.85247592156444651,0.062321162993761794,948.47138776526049,7,5,1.8571636850482105,0.25443794621314775,0.61479559705672926,0.44256152321622505,0.91967880379011779,2.2207084380799373,1.0850829210784285,1.0999875512905419,0.004288891925566393,33.616773798411629,1.6373443667458183,0.39817651718783154,0.66055664233863354,8.6094710775050949,0.22195745063945649
93,N2,93,AB,3,13,0.30384816377957885,0.069872672483325016,0.30242661042138935,0.51072422907818515,0.85247592156444651,0.062321162993761794,948.47138776526049,7,5,1.8571636850482105,0.25443794621314775,0.61479559705672926,0.32374222319891982,0.9958189092682983,2.2207084380799373,1.0850829210784285,1.0999875512905419,0.004288891925566393,33.616773798411629,1.6373443667458183,0.39817651718783154,0.66055664233863354,8.6094710775050949,0.22195745063945649
94,N2,94,AB,3,14,0.30384816377957885,0.069872672483325016,0.30242661042138935,0.51072422907818515,0.85247592156444651,0.062321162993761794,948.47138776526049,7,5,1.8571636850482105,0.25443794621314775,0.61479559705672926,0.32374222319891982,0.91967880379011779,1.8486352651242599,1.0850829210784285,1.0999875512905419,0.004288891925566393,33.616773798411629,1.6373443667458183,0.39817651718783154,0.66055664233863354,8.6094710775050949,0.22195745063945649
95,N2,95,AB,3,15,0.30384816377957885,0.069872672483325016,0.30242661042138935,0.51072422907818515,0.85247592156444651,0.062321162993761794,948.47138776526049,7,5,1.8571636850482105,0.25443794621314775,0.61479559705672926,0.32374222319891982,0.91967880379011779,2.2207084380799373,1.1459280668012797,1.0999875512905419,0.004288891925566393,33.616773798411629,1.6373443667458183,0.39817651718783154,0.66055664233863354,8.6094710775050949,0.22195745063945649
96,N2,96,AB,3,16,0.30384816377957885,0.069872672483325016,0.30242661042138935,0.51072422907818515,0.85247592156444651,0.062321162993761794,948.47138776526049,7,5,1.8571636850482105,0.25443794621314775,0.61479559705672926,0.32374222319891982,0.91967880379011779,2.2207084380799373,1.0850829210784285,1.2076566889416427,0.004288891925566393,33.616773798411629,1.6373443667458183,0.39817651718783154,0.66055664233863354,8.6094710775050949,0.22195745063945649
97,N2,97,AB,3,17,0.30384816377957885,0.069872672483325016,0.30242661042138935,0.51072422907818515,0.85247592156444651,0.062321162993761794,948.47138776526049,7,5,1.8571636850482105,0.25443794621314775,0.61479559705672926,0.32374222319891982,0.91967880379011779,2.2207084380799373,1.0850829210784285,1.0999875512905419,4.0876862469267906e-06,33.616773798411629,1.6373443667458183,0.39817651718783154,0.66055664233863354,8.6094710775050949,0.22195745063945649
98,N2,98,AB,3,18,0.30384816377957885,0.069872672483325016,0.30242661042138935,0.51072422907818515,0.85247592156444651,0.062321162993761794,948.47138776526049,7,5,1.8571636850482105,0.25443794621314775,0.61479559705672926,0.32374222319891982,0.91967880379011779,2.2207084380799373,1.0850829210784285,1.0999875512905419,0.004288891925566393,17.715181642334922,1.6373443667458183,0.39817651718783154,0.66055664233863354,8.6094710775050949,0.22195745063945649
99,N2,99,AB,3,19,0.30384816377957885,0.069872672483325016,0.30242661042138935,0.51072422907818515,0.85247592156444651,0.062321162993761794,948.47138776526049,7,5,1.8571636850482105,0.25443794621314775,0.61479559705672926,0.32374222319891982,0.91967880379011779,2.2207084380799373,1.0850829210784285,1.0999875512905419,0.004288891925566393,33.616773798411629,1.4885304268639008,0.39817651718783154,0.66055664233863354,8.6094710775050949,0.22195745063945649
100,N2,100,AB,3,20,0.30384816377957885,0.069872672483325016,0.30242661042138935,0.51072422907818515,0.85247592156444651,0.062321162993761794,948.47138776526049,7,5,1.8571636850482105,0.25443794621314775,0.61479559705672926,0.32374222319891982,0.91967880379011779,2.2207084380799373,1.0850829210784285,1.0999875512905419,0.004288891925566393,33.616773798411629,1.6373443667458183,0.4344134884122221,0.66055664233863354,8.6094710775050949,0.22195745063945649
101,N2,101,AB,3,21,0.30384816377957885,0.069872672483325016,0.30242661042138935,0.51072422907818515,0.85247592156444651,0.062321162993761794,948.47138776526049,7,5,1.8571636850482105,0.25443794621314775,0.61479559705672926,0.32374222319891982,0.91967880379011779,2.2207084380799373,1.0850829210784285,1.0999875512905419,0.004288891925566393,33.616773798411629,1.6373443667458183,0.39817651718783154,0.18186061512678864,8.6094710775050949,0.22195745063945649
102,N2,102,AB,3,22,0.30384816377957885,0.069872672483325016,0.30242661042138935,0.51072422907818515,0.85247592156444651,0.062321162993761794,948.47138776526049,7,5,1.8571636850482105,0.25443794621314775,0.61479559705672926,0.32374222319891982,0.91967880379011779,2.2207084380799373,1.0850829210784285,1.0999875512905419,0.004288891925566393,33.616773798411629,1.6373443667458183,0.39817651718783154,0.66055664233863354,22.087967180321801,0.22195745063945649
103,N2,103,AB,3,23,0.30384816377957885,0.069872672483325016,0.30242661042138935,0.51072422907818515,0.85247592156444651,0.062321162993761794,948.47138776526049,7,5,1.8571636850482105,0.25443794621314775,0.61479559705672926,0.32374222319891982,0.91967880379011779,2.2207084380799373,1.0850829210784285,1.0999875512905419,0.004288891925566393,33.616773798411629,1.6373443667458183,0.39817651718783154,0.66055664233863354,8.6094710775050949,0.47441279399208724
104,N5,0,A,0,-1,0.34799080811083904,0.18713280558586121,0.64467932032421227,0.35411620526831172,0.7313554385490334,0.064716537942105995,15.284174588861873,38,4,1.9224787643156673,0.31867636428431678,0.66648613507075782,0.46117736540919052,0.75481072385824155,2.0400484081079724,1.077523641679436,1.1348809508606792,2.205422230791195e-05,99.315592661185903,1.5753681697612401,0.41659401403450674,0.79669172586873171,1.1725685498182401,0.44528330806642769
105,N5,1,B,0,-1,0.25644539659868365,0.11060584336519241,0.24907418787479402,0.35900993521554836,0.68565540682506998,0.061992429127784882,354.34195149399704,42,4,2.2308034759817987,0.25382247979694933,0.64225288622842547,0.35310280115876336,0.6906345781948533,2.5724722683686672,1.0670478071738034,1.091741322958842,1.3148680251310148e-05,13.758470459285473,1.6438459360389148,0.41108102232479604,0.65110454615205526,3.5068380169576772,0.20307322577573358
106,N5,2,AB,0,0,0.25644539659868365,0.18713280558586121,0.64467932032421227,0.35411620526831172,0.7313554385490334,0.064716537942105995,15.284174588861873,38,4,1.9224787643156673,0.31867636428431678,0.66648613507075782,0.46117736540919052,0.75481072385824155,2.0400484081079724,1.077523641679436,1.1348809508606792,2.205422230791195e-05,99.315592661185903,1.5753681697612401,0.41659401403450674,0.79669172586873171,1.1725685498182401,0.44528330806642769
107,N5,3,AB,0,1,0.34799080811083904,0.11060584336519241,0.64467932032421227,0.35411620526831172,0.7313554385490334,0.064716537942105995,15.284174588861873,38,4,1.9224787643156673,0.31867636428431678,0.66648613507075782,0.46117736540919052,0.75481072385824155,2.0400484081079724,1.077523641679436,1.1348809508606792,2.205422230791195e-05,99.315592661185903,1.5753681697612401,0.41659401403450674,0.79669172586873171,1.1725685498182401,0.44528330806642769
108,N5,4,AB,0,2,0.34799080811083904,0.18713280558586121,0.24907418787479402,0.35411620526831172,0.7313554385490334,0.064716537942105995,15.284174588861873,38,4,1.9224787643156673,0.31867636428431678,0.66648613507075782,0.46117736540919052,0.75481072385824155,2.0400484081079724,1.077523641679436,1.1348809508606792,2.205422230791195e-05,99.315592661185903,1.5753681697612401,0.41659401403450674,0.79669172586873171,1.1725685498182401,0.44528330806642769
109,N5,5,AB,0,3,0.34799080811083904,0.18713280558586121,0.64467932032421227,0.35900993521554836,0.7313554385490334,0.064716537942105995,15.284174588861873,38,4,1.9224787643156673,0.31867636428431678,0.66648613507075782,0.46117736540919052,0.75481072385824155,2.0400484081079724,1.077523641679436,1.1348809508606792,2.205422230791195e-05,99.315592661185903,1.5753681697612401,0.41659401403450674,0.79669172586873171,1.1725685498182401,0.44528330806642769
110,N5,6,AB,0,4,0.34799080811083904,0.18713280558586121,0.64467932032421227,0.35411620526831172,0.68565540682506998,0.064716537942105995,15.284174588861873,38,4,1.9224787643156673,0.31867636428431678,0.66648613507075782,0.46117736540919052,0.75481072385824155,2.0400484081079724,1.077523641679436,1.1348809508606792,2.205422230791195e-05,99.315592661185903,1.5753681697612401,0.41659401403450674,0.79669172586873171,1.1725685498182401,0.44528330806642769
111,N5,7,AB,0,5,0.34799080811083904,0.18713280558586121,0.64467932032421227,0.35411620526831172,0.7313554385490334,0.061992429127784882,15.284174588861873,38,4,1.9224787643156673,0.31867636428431678,0.66648613507075782,0.46117736540919052,0.75481072385824155,2.0400484081079724,1.077523641679436,1.1348809508606792,2.205422230791195e-05,99.315592661185903,1.5753681697612401,0.41659401403450674,0.79669172586873171,1.1725685498182401,0.44528330806642769
112,N5,8,AB,0,6,0.34799080811083904,0.18713280558586121,0.64467932032421227,0.35411620526831172,0.7313554385490334,0.064716537942105995,354.34195149399704,38,4,1.9224787643156673,0.31867636428431678,0.66648613507075782,0.46117736540919052,0.75481072385824155,2.0400484081079724,1.077523641679436,1.1348809508606792,2.205422230791195e-05,99.315592661185903,1.5753681697612401,0.41659401403450674,0.79669172586873171,1.1725685498182401,0.44528330806642769
113,N5,9,AB,0,7,0.34799080811083904,0.18713280558586121,0.64467932032421227,0.35411620526831172,0.7313554385490334,0.064716537942105995,15.284174588861873,42,4,1.9224787643156673,0.31867636428431678,0.66648613507075782,0.46117736540919052,0.75481072385824155,2.0400484081079724,1.077523641679436,1.1348809508606792,2.205422230791195e-05,99.315592661185903,1.5753681697612401,0.41659401403450674,0.79669172586873171,1.1725685498182401,0.44528330806642769
114,N5,10,AB,0,8,0.34799080811083904,0.18713280558586121,0.64467932032421227,0.35411620526831172,0.7313554385490334,0.064716537942105995,15.284174588861873,38,4,1.9224787643156673,0.31867636428431678,0.66648613507075782,0.46117736540919052,0.75481072385824155,2.0400484081079724,1.077523641679436,1.1348809508606792,2.205422230791195e-05,99.315592661185903,1.5753681697612401,0.41659401403450674,0.79669172586873171,1.1725685498182401,0.44528330806642769
115,N5,11,AB,0,9,0.34799080811083904,0.18713280558586121,0.64467932032421227,0.35411620526831172,0.7313554385490334,0.064716537942105995,15.284174588861873,38,4,2.2308034759817987,0.31867636428431678,0.66648613507075782,0.46117736540919052,0.75481072385824155,2.0400484081079724,1.077523641679436,1.1348809508606792,2.205422230791195e-05,99.315592661185903,1.5753681697612401,0.41659401403450674,0.79669172586873171,1.1725685498182401,0.44528330806642769
116,N5,12,AB,0,10,0.34799080811083904,0.18713280558586121,0.64467932032421227,0.35411620526831172,0.7313554385490334,0.064716537942105995,15.284174588861873,38,4,1.9224787643156673,0.25382247979694933,0.66648613507075782,0.46117736540919052,0.75481072385824155,2.0400484081079724,1.077523641679436,1.1348809508606792,2.205422230791195e-05,99.315592661185903,1.5753681697612401,0.41659401403450674,0.79669172586873171,1.1725685498182401,0.44528330806642769
117,N5,13,AB,0,11,0.34799080811083904,0.18713280558586121,0.64467932032421227,0.35411620526831172,0.7313554385490334,0.064716537942105995,15.284174588861873,38,4,1.9224787643156673,0.31867636428431678,0.64225288622842547,0.46117736540919052,0.75481072385824155,2.0400484081079724,1.077523641679436,1.1348809508606792,2.205422230791195e-05,99.315592661185903,1.5753681697612401,0.41659401403450674,0.79669172586873171,1.1725685498182401,0.44528330806642769
118,N5,14,AB,0,12,0.34799080811083904,0.18713280558586121,0.64467932032421227,0.35411620526831172,0.7313554385490334,0.064716537942105995,15.284174588861873,38,4,1.9224787643156673,0.31867636428431678,0.66648613507075782,0.35310280115876336,0.75481072385824155,2.0400484081079724,1.077523641679436,1.1348809508606792,2.205422230791195e-05,99.315592661185903,1.5753681697612401,0.41659401403450674,0.79669172586873171,1.1725685498182401,0.44528330806642769
119,N5,15,AB,0,13,0.34799080811083904,0.18713280558586121,0.64467932032421227,0.35411620526831172,0.7313554385490334,0.064716537942105995,15.284174588861873,38,4,1.9224787643156673,0.31867636428431678,0.66648613507075782,0.46117736540919052,0.6906345781948533,2.0400484081079724,1.077523641679436,1.1348809508606792,2.205422230791195e-05,99.315592661185903,1.5753681697612401,0.41659401403450674,0.79669172586873171,1.1725685498182401,0.44528330806642769
120,N5,16,AB,0,14,0.34799080811083904,0.18713280558586121,0.64467932032421227,0.35411620526831172,0.7313554385490334,0.064716537942105995,15.284174588861873,38,4,1.9224787643156673,0.31867636428431678,0.66648613507075782,0.46117736540919052,0.75481072385824155,2.5724722683686672,1.077523641679436,1.1348809508606792,2.205422230791195e-05,99.315592661185903,1.5753681697612401,0.41659401403450674,0.79669172586873171,1.1725685498182401,0.44528330806642769
121,N5,17,AB,0,15,0.34799080811083904,0.18713280558586121,0.64467932032421227,0.35411620526831172,0.7313554385490334,0.064716537942105995,15.284174588861873,38,4,1.9224787643156673,0.31867636428431678,0.66648613507075782,0.46117736540919052,0.75481072385824155,2.0400484081079724,1.0670478071738034,1.1348809508606792,2.205422230791195e-05,99.315592661185903,1.5753681697612401,0.41659401403450674,0.79669172586873171,1.1725685498182401,0.44528330806642769
122,N5,18,AB,0,16,0.34799080811083904,0.18713280558586121,0.64467932032421227,0.35411620526831172,0.7313554385490334,0.064716537942105995,15.284174588861873,38,4,1.9224787643156673,0.31867636428431678,0.66648613507075782,0.46117736540919052,0.75481072385824155,2.0400484081079724,1.077523641679436,1.091741322958842,2.205422230791195e-05,99.315592661185903,1.5753681697612401,0.41659401403450674,0.79669172586873171,1.1725685498182401,0.44528330806642769
123,N5,19,AB,0,17,0.34799080811083904,0.18713280558586121,0.64467932032421227,0.35411620526831172,0.7313554385490334,0.064716537942105995,15.284174588861873,38,4,1.9224787643156673,0.31867636428431678,0.66648613507075782,0.46117736540919052,0.75481072385824155,2.0400484081079724,1.077523641679436,1.1348809508606792,1.3148680251310148e-05,99.315592661185903,1.5753681697612401,0.41659401403450674,0.79669172586873171,1.1725685498182401,0.44528330806642769
124,N5,20,AB,0,18,0.34799080811083904,0.18713280558586121,0.64467932032421227,0.35411620526831172,0.7313554385490334,0.064716537942105995,15.284174588861873,38,4,1.9224787643156673,0.31867636428431678,0.66648613507075782,0.46117736540919052,0.75481072385824155,2.0400484081079724,1.077523641679436,1.1348809508606792,2.205422230791195e-05,13.758470459285473,1.5753681697612401,0.41659401403450674,0.79669172586873171,1.1725685498182401,0.44528330806642769
125,N5,21,AB,0,19,0.34799080811083904,0.18713280558586121,0.64467932032421227,0.35411620526831172,0.7313554385490334,0.064716537942105995,15.284174588861873,38,4,1.9224787643156673,0.31867636428431678,0.66648613507075782,0.46117736540919052,0.75481072385824155,2.0400484081079724,1.077523641679436,1.1348809508606792,2.205422230791195e-05,99.315592661185903,1.6438459360389148,0.41659401403450674,0.79669172586873171,1.1725685498182401,0.44528330806642769
126,N5,22,AB,0,20,0.34799080811083904,0.18713280558586121,0.64467932032421227,0.35411620526831172,0.7313554385490334,0.064716537942105995,15.284174588861873,38,4,1.9224787643156673,0.31867636428431678,0.66648613507075782,0.46117736540919052,0.75481072385824155,2.0400484081079724,1.077523641679436,1.1348809508606792,2.205422230791195e-05,99.315592661185903,1.5753681697612401,0.41108102232479604,0.79669172586873171,1.1725685498182401,0.44528330806642769
