row_id,condition,cond_row_id,matrix,base_idx,param_j,f_cl_i,f_cl_v,E_m_v,L_hat,gamma_s,loop_net_K_rec,loop_net_w_c,loop_net_chi
161,I350,1,B,0,-1,0.172529467754066,0.34661862747743721,0.8877368906308688,1019.4015737101546,2.0814753001634116,4.0047650127607303e-06,3.5472213424367389,6.1208727253197015
162,I350,2,AB,0,0,0.172529467754066,0.54283201396465297,0.82689411287868297,23.004590734378471,2.0595056266755956,7.6275854743383613e-05,3.0975606392082473,4.7265964700643002
163,I350,3,AB,0,1,0.24798787254840138,0.34661862747743721,0.82689411287868297,23.004590734378471,2.0595056266755956,7.6275854743383613e-05,3.0975606392082473,4.7265964700643002
164,I350,4,AB,0,2,0.24798787254840138,0.54283201396465297,0.8877368906308688,23.004590734378471,2.0595056266755956,7.6275854743383613e-05,3.0975606392082473,4.7265964700643002
165,I350,5,AB,0,3,0.24798787254840138,0.54283201396465297,0.82689411287868297,1019.4015737101546,2.0595056266755956,7.6275854743383613e-05,3.0975606392082473,4.7265964700643002
166,I350,6,AB,0,4,0.24798787254840138,0.54283201396465297,0.82689411287868297,23.004590734378471,2.0814753001634116,7.6275854743383613e-05,3.0975606392082473,4.7265964700643002
167,I350,7,AB,0,5,0.24798787254840138,0.54283201396465297,0.82689411287868297,23.004590734378471,2.0595056266755956,4.0047650127607303e-06,3.0975606392082473,4.7265964700643002
168,I350,8,AB,0,6,0.24798787254840138,0.54283201396465297,0.82689411287868297,23.004590734378471,2.0595056266755956,7.6275854743383613e-05,3.5472213424367389,4.7265964700643002
169,I350,9,AB,0,7,0.24798787254840138,0.54283201396465297,0.82689411287868297,23.004590734378471,2.0595056266755956,7.6275854743383613e-05,3.0975606392082473,6.1208727253197015
170,I350,10,A,1,-1,0.12183636631816626,0.40442409114912148,0.64032140063344445,1627.8086124335148,1.8254040974088495,0.00014989658302058459,129.84725911474825,43.328901173379599
171,I350,11,B,1,-1,0.14723495263606312,0.54322394011542197,0.66877196869399602,93.904761597252858,1.9075549353930568,0.00018336796111316094,139.15140031116817,16.60734732884837
172,I350,12,AB,1,0,0.14723495263606312,0.40442409114912148,0.64032140063344445,1627.8086124335148,1.8254040974088495,0.00014989658302058459,129.84725911474825,43.328901173379599
173,I350,13,AB,1,1,0.12183636631816626,0.54322394011542197,0.64032140063344445,1627.8086124335148,1.8254040974088495,0.00014989658302058459,129.84725911474825,43.328901173379599
174,I350,14,AB,1,2,0.12183636631816626,0.40442409114912148,0.66877196869399602,1627.8086124335148,1.8254040974088495,0.00014989658302058459,129.84725911474825,43.328901173379599
175,I350,15,AB,1,3,0.12183636631816626,0.40442409114912148,0.64032140063344445,93.904761597252858,1.8254040974088495,0.00014989658302058459,129.84725911474825,43.328901173379599
176,I350,16,AB,1,4,0.12183636631816626,0.40442409114912148,0.64032140063344445,1627.8086124335148,1.9075549353930568,0.00014989658302058459,129.84725911474825,43.328901173379599
177,I350,17,AB,1,5,0.12183636631816626,0.40442409114912148,0.64032140063344445,1627.8086124335148,1.8254040974088495,0.00018336796111316094,129.84725911474825,43.328901173379599
178,I350,18,AB,1,6,0.12183636631816626,0.40442409114912148,0.64032140063344445,1627.8086124335148,1.8254040974088495,0.00014989658302058459,139.15140031116817,43.328901173379599
179,I350,19,AB,1,7,0.12183636631816626,0.40442409114912148,0.64032140063344445,1627.8086124335148,1.8254040974088495,0.00014989658302058459,129.84725911474825,16.60734732884837
180,I350,20,A,2,-1,0.053052818775177008,0.67880855808034535,0.74551762478727079,6.3947488043803249,1.9762225588086979,0.004553971044956146,4.3641036660564358,21.325574542231237
181,I350,21,B,2,-1,0.087503995373845109,0.69036071961745615,0.55198049421581818,16.400325001192666,2.2575810426051577,7.6762062080087918e-05,45.03313859594121,1.8019148898117205
182,I350,22,AB,2,0,0.087503995373845109,0.67880855808034535,0.74551762478727079,6.3947488043803249,1.9762225588086979,0.004553971044956146,4.3641036660564358,21.325574542231237
183,I350,23,AB,2,1,0.053052818775177008,0.69036071961745615,0.74551762478727079,6.3947488043803249,1.9762225588086979,0.004553971044956146,4.3641036660564358,21.325574542231237
184,I350,24,AB,2,2,0.053052818775177008,0.67880855808034535,0.55198049421581818,6.3947488043803249,1.9762225588086979,0.004553971044956146,4.3641036660564358,21.325574542231237
185,I350,25,AB,2,3,0.053052818775177008,0.67880855808034535,0.74551762478727079,16.400325001192666,1.9762225588086979,0.004553971044956146,4.3641036660564358,21.325574542231237
186,I350,26,AB,2,4,0.053052818775177008,0.67880855808034535,0.74551762478727079,6.3947488043803249,2.2575810426051577,0.004553971044956146,4.3641036660564358,21.325574542231237
187,I350,27,AB,2,5,0.053052818775177008,0.67880855808034535,0.74551762478727079,6.3947488043803249,1.9762225588086979,7.6762062080087918e-05,4.3641036660564358,21.325574542231237
188,I350,28,AB,2,6,0.053052818775177008,0.67880855808034535,0.74551762478727079,6.3947488043803249,1.9762225588086979,0.004553971044956146,45.03313859594121,21.325574542231237
189,I350,29,AB,2,7,0.053052818775177008,0.67880855808034535,0.74551762478727079,6.3947488043803249,1.9762225588086979,0.004553971044956146,4.3641036660564358,1.8019148898117205
190,I350,30,A,3,-1,0.17927137203514576,0.29774443320930005,0.53323007243811682,406.26148278187054,2.1531924242106815,2.4673251779263248e-06,24.57154253649178,2.3686043491413344
191,I350,31,B,3,-1,0.21299677565693859,0.2619667754508555,0.71811338204483066,182.90765626139927,1.7914591425047302,0.0017108445718567438,8.0271524203763658,54.701493617143377
192,I350,32,AB,3,0,0.21299677565693859,0.29774443320930005,0.53323007243811682,406.26148278187054,2.1531924242106815,2.4673251779263248e-06,24.57154253649178,2.3686043491413344
193,I350,33,AB,3,1,0.17927137203514576,0.2619667754508555,0.53323007243811682,406.26148278187054,2.1531924242106815,2.4673251779263248e-06,24.57154253649178,2.3686043491413344
194,I350,34,AB,3,2,0.17927137203514576,0.29774443320930005,0.71811338204483066,406.26148278187054,2.1531924242106815,2.4673251779263248e-06,24.57154253649178,2.3686043491413344
195,I350,35,AB,3,3,0.17927137203514576,0.29774443320930005,0.53323007243811682,182.90765626139927,2.1531924242106815,2.4673251779263248e-06,24.57154253649178,2.3686043491413344
196,I350,36,AB,3,4,0.17927137203514576,0.29774443320930005,0.53323007243811682,406.26148278187054,1.7914591425047302,2.4673251779263248e-06,24.57154253649178,2.3686043491413344
197,I350,37,AB,3,5,0.17927137203514576,0.29774443320930005,0.53323007243811682,406.26148278187054,2.1531924242106815,0.0017108445718567438,24.57154253649178,2.3686043491413344
198,I350,38,AB,3,6,0.17927137203514576,0.29774443320930005,0.53323007243811682,406.26148278187054,2.1531924242106815,2.4673251779263248e-06,8.0271524203763658,2.3686043491413344
199,I350,39,AB,3,7,0.17927137203514576,0.29774443320930005,0.53323007243811682,406.26148278187054,2.1531924242106815,2.4673251779263248e-06,24.57154253649178,54.701493617143377
200,I350,40,A,4,-1,0.15698541272431613,0.59960353868082161,0.67700483320582427,158.76725859916391,2.1630615357439913,2.462314142417719e-05,13.219502588630405,12.583056136494056
201,I350,41,B,4,-1,0.069498343020677575,0.50245016794651742,0.58854581009706641,359.70891437808166,2.1591932629966801,0.00072035451251975557,5.0553930495060637,34.341389667820494
202,I350,42,AB,4,0,0.069498343020677575,0.59960353868082161,0.67700483320582427,158.76725859916391,2.1630615357439913,2.462314142417719e-05,13.219502588630405,12.583056136494056
203,I350,43,AB,4,1,0.15698541272431613,0.50245016794651742,0.67700483320582427,158.76725859916391,2.1630615357439913,2.462314142417719e-05,13.219502588630405,12.583056136494056
204,I350,44,AB,4,2,0.15698541272431613,0.59960353868082161,0.58854581009706641,158.76725859916391,2.1630615357439913,2.462314142417719e-05,13.219502588630405,12.583056136494056
205,I350,45,AB,4,3,0.15698541272431613,0.59960353868082161,0.67700483320582427,359.70891437808166,2.1630615357439913,2.462314142417719e-05,13.219502588630405,12.583056136494056
206,I350,46,AB,4,4,0.15698541272431613,0.59960353868082161,0.67700483320582427,158.76725859916391,2.1591932629966801,2.462314142417719e-05,13.219502588630405,12.583056136494056
207,I350,47,AB,4,5,0.15698541272431613,0.59960353868082161,0.67700483320582427,158.76725859916391,2.1630615357439913,0.00072035451251975557,13.219502588630405,12.583056136494056
208,I350,48,AB,4,6,0.15698541272431613,0.59960353868082161,0.67700483320582427,158.76725859916391,2.1630615357439913,2.462314142417719e-05,5.0553930495060637,12.583056136494056
209,I350,49,AB,4,7,0.15698541272431613,0.59960353868082161,0.67700483320582427,158.76725859916391,2.1630615357439913,2.462314142417719e-05,13.219502588630405,34.341389667820494
210,I350,50,A,5,-1,0.086276332102715972,0.2228671431541443,0.76309142716401002,11.236164509236559,1.9349432216041953,0.00045641230317933093,28.135211009534281,1.3975909787747709
211,I350,51,B,5,-1,0.24401455111801623,0.44694952368736263,0.73143520281641461,3.5052103253535489,1.8623806006866135,1.0240151733897264e-06,25.839980007421197,1.0653454997907874
212,I350,52,AB,5,0,0.24401455111801623,0.2228671431541443,0.76309142716401002,11.236164509236559,1.9349432216041953,0.00045641230317933093,28.135211009534281,1.3975909787747709
213,I350,53,AB,5,1,0.086276332102715972,0.44694952368736263,0.76309142716401002,11.236164509236559,1.9349432216041953,0.00045641230317933093,28.135211009534281,1.3975909787747709
214,I350,54,AB,5,2,0.086276332102715972,0.2228671431541443,0.73143520281641461,11.236164509236559,1.9349432216041953,0.00045641230317933093,28.135211009534281,1.3975909787747709
215,I350,55,AB,5,3,0.086276332102715972,0.2228671431541443,0.76309142716401002,3.5052103253535489,1.9349432216041953,0.00045641230317933093,28.135211009534281,1.3975909787747709
216,I350,56,AB,5,4,0.086276332102715972,0.2228671431541443,0.76309142716401002,11.236164509236559,1.8623806006866135,0.00045641230317933093,28.135211009534281,1.3975909787747709
217,I350,57,AB,5,5,0.086276332102715972,0.2228671431541443,0.76309142716401002,11.236164509236559,1.9349432216041953,1.0240151733897264e-06,28.135211009534281,1.3975909787747709
218,I350,58,AB,5,6,0.086276332102715972,0.2228671431541443,0.76309142716401002,11.236164509236559,1.9349432216041953,0.00045641230317933093,25.839980007421197,1.3975909787747709
219,I350,59,AB,5,7,0.086276332102715972,0.2228671431541443,0.76309142716401002,11.236164509236559,1.9349432216041953,0.00045641230317933093,28.135211009534281,1.0653454997907874
220,I350,60,A,6,-1,0.14254161566495896,0.49340450279414649,0.58489774316631116,1429.215929710022,1.8551155216907982,0.0015026884912578554,1.3135646881201724,2.7875266820334859
221,I350,61,B,6,-1,0.19072890300303696,0.28370709978044034,0.76518959808671883,20.141998267900775,2.0261865302844773,0.0043448985981931832,58.450679602926058,8.8805331765246791
222,I350,62,AB,6,0,0.19072890300303696,0.49340450279414649,0.58489774316631116,1429.215929710022,1.8551155216907982,0.0015026884912578554,1.3135646881201724,2.7875266820334859
223,I350,63,AB,6,1,0.14254161566495896,0.28370709978044034,0.58489774316631116,1429.215929710022,1.8551155216907982,0.0015026884912578554,1.3135646881201724,2.7875266820334859
224,I350,64,AB,6,2,0.14254161566495896,0.49340450279414649,0.76518959808671883,1429.215929710022,1.8551155216907982,0.0015026884912578554,1.3135646881201724,2.7875266820334859
225,I350,65,AB,6,3,0.14254161566495896,0.49340450279414649,0.58489774316631116,20.141998267900775,1.8551155216907982,0.0015026884912578554,1.3135646881201724,2.7875266820334859
226,I350,66,AB,6,4,0.14254161566495896,0.49340450279414649,0.58489774316631116,1429.215929710022,2.0261865302844773,0.0015026884912578554,1.3135646881201724,2.7875266820334859
227,I350,67,AB,6,5,0.14254161566495896,0.49340450279414649,0.58489774316631116,1429.215929710022,1.8551155216907982,0.0043448985981931832,1.3135646881201724,2.7875266820334859
228,I350,68,AB,6,6,0.14254161566495896,0.49340450279414649,0.58489774316631116,1429.215929710022,1.8551155216907982,0.0015026884912578554,58.450679602926058,2.7875266820334859
229,I350,69,AB,6,7,0.14254161566495896,0.49340450279414649,0.58489774316631116,1429.215929710022,1.8551155216907982,0.0015026884912578554,1.3135646881201724,8.8805331765246791
230,I350,70,A,7,-1,0.2132200811058283,0.35836306521669026,0.70930194145182746,90.784500133438144,2.0300214152345091,7.6104144388003895e-06,75.100264202123824,25.553242093475848
231,I350,71,B,7,-1,0.11602034252136946,0.60320767927914853,0.61550403048424696,2011.982025929904,1.9660079514494981,3.0090089014023493e-05,1.6353990202520206,3.9812925909655319
232,I350,72,AB,7,0,0.11602034252136946,0.35836306521669026,0.70930194145182746,90.784500133438144,2.0300214152345091,7.6104144388003895e-06,75.100264202123824,25.553242093475848
233,I350,73,AB,7,1,0.2132200811058283,0.60320767927914853,0.70930194145182746,90.784500133438144,2.0300214152345091,7.6104144388003895e-06,75.100264202123824,25.553242093475848
234,I350,74,AB,7,2,0.2132200811058283,0.35836306521669026,0.61550403048424696,90.784500133438144,2.0300214152345091,7.6104144388003895e-06,75.100264202123824,25.553242093475848
235,I350,75,AB,7,3,0.2132200811058283,0.35836306521669026,0.70930194145182746,2011.982025929904,2.0300214152345091,7.6104144388003895e-06,75.100264202123824,25.553242093475848
236,I350,76,AB,7,4,0.2132200811058283,0.35836306521669026,0.70930194145182746,90.784500133438144,1.9660079514494981,7.6104144388003895e-06,75.100264202123824,25.553242093475848
237,I350,77,AB,7,5,0.2132200811058283,0.35836306521669026,0.70930194145182746,90.784500133438144,2.0300214152345091,3.0090089014023493e-05,75.100264202123824,25.553242093475848
238,I350,78,AB,7,6,0.2132200811058283,0.35836306521669026,0.70930194145182746,90.784500133438144,2.0300214152345091,7.6104144388003895e-06,1.6353990202520206,25.553242093475848
239,I350,79,AB,7,7,0.2132200811058283,0.35836306521669026,0.70930194145182746,90.784500133438144,2.0300214152345091,7.6104144388003895e-06,75.100264202123824,3.9812925909655319
240,I350,80,A,8,-1,0.20131737589836124,0.66218355093151327,0.59171205217677258,13.32509365694612,1.78385392935638,1.3897360453233739e-06,7.4246581177121325,8.5762305958766163
241,I350,81,B,8,-1,0.057428083941340448,0.21114857383072377,0.62939660995562186,695.70178111097448,1.8778965926692908,0.0090779392322746857,33.129218437053062,23.74950964103332
242,I350,82,AB,8,0,0.057428083941340448,0.66218355093151327,0.59171205217677258,13.32509365694612,1.78385392935638,1.3897360453233739e-06,7.4246581177121325,8.5762305958766163
243,I350,83,AB,8,1,0.20131737589836124,0.21114857383072377,0.59171205217677258,13.32509365694612,1.78385392935638,1.3897360453233739e-06,7.4246581177121325,8.5762305958766163
244,I350,84,AB,8,2,0.20131737589836124,0.66218355093151327,0.62939660995562186,13.32509365694612,1.78385392935638,1.3897360453233739e-06,7.4246581177121325,8.5762305958766163
245,I350,85,AB,8,3,0.20131737589836124,0.66218355093151327,0.59171205217677258,695.70178111097448,1.78385392935638,1.3897360453233739e-06,7.4246581177121325,8.5762305958766163
246,I350,86,AB,8,4,0.20131737589836124,0.66218355093151327,0.59171205217677258,13.32509365694612,1.8778965926692908,1.3897360453233739e-06,7.4246581177121325,8.5762305958766163
247,I350,87,AB,8,5,0.20131737589836124,0.66218355093151327,0.59171205217677258,13.32509365694612,1.78385392935638,0.0090779392322746857,7.4246581177121325,8.5762305958766163
248,I350,88,AB,8,6,0.20131737589836124,0.66218355093151327,0.59171205217677258,13.32509365694612,1.78385392935638,1.3897360453233739e-06,33.129218437053062,8.5762305958766163
249,I350,89,AB,8,7,0.20131737589836124,0.66218355093151327,0.59171205217677258,13.32509365694612,1.78385392935638,1.3897360453233739e-06,7.4246581177121325,23.74950964103332
250,I350,90,A,9,-1,0.13061618991196156,0.28507327130064369,0.69208250487554313,211.09604930231066,2.0924774418697631,0.0080911977369570714,50.354604273002046,1.2291097927551051
251,I350,91,B,9,-1,0.23213366717100142,0.63969585094600911,0.79952820280995374,70.910539108300625,2.1042013304081664,1.4866535915457082e-05,12.609437611181113,1.4889965534861074
252,I350,92,AB,9,0,0.23213366717100142,0.28507327130064369,0.69208250487554313,211.09604930231066,2.0924774418697631,0.0080911977369570714,50.354604273002046,1.2291097927551051
253,I350,93,AB,9,1,0.13061618991196156,0.63969585094600911,0.69208250487554313,211.09604930231066,2.0924774418697631,0.0080911977369570714,50.354604273002046,1.2291097927551051
254,I350,94,AB,9,2,0.13061618991196156,0.28507327130064369,0.79952820280995374,211.09604930231066,2.0924774418697631,0.0080911977369570714,50.354604273002046,1.2291097927551051
255,I350,95,AB,9,3,0.13061618991196156,0.28507327130064369,0.69208250487554313,70.910539108300625,2.0924774418697631,0.0080911977369570714,50.354604273002046,1.2291097927551051
256,I350,96,AB,9,4,0.13061618991196156,0.28507327130064369,0.69208250487554313,211.09604930231066,2.1042013304081664,0.0080911977369570714,50.354604273002046,1.2291097927551051
257,I350,97,AB,9,5,0.13061618991196156,0.28507327130064369,0.69208250487554313,211.09604930231066,2.0924774418697631,1.4866535915457082e-05,50.354604273002046,1.2291097927551051
258,I350,98,AB,9,6,0.13061618991196156,0.28507327130064369,0.69208250487554313,211.09604930231066,2.0924774418697631,0.0080911977369570714,12.609437611181113,1.2291097927551051
259,I350,99,AB,9,7,0.13061618991196156,0.28507327130064369,0.69208250487554313,211.09604930231066,2.0924774418697631,0.0080911977369570714,50.354604273002046,1.4889965534861074
260,I350,100,A,10,-1,0.099351096339523798,0.55548860533162947,0.65363657951886556,49.399739168257852,2.1169663783574042,0.00026895439467597036,1.430674740046959,4.0902458204392644
261,I350,101,B,10,-1,0.179166260920465,0.55489141102880235,0.75860686259316534,12.552967578600503,1.9948339738115084,0.00035831276512453844,2.1056807186027688,10.598668375866101
262,I350,102,AB,10,0,0.179166260920465,0.55548860533162947,0.65363657951886556,49.399739168257852,2.1169663783574042,0.00026895439467597036,1.430674740046959,4.0902458204392644
263,I350,103,AB,10,1,0.099351096339523798,0.55489141102880235,0.65363657951886556,49.399739168257852,2.1169663783574042,0.00026895439467597036,1.430674740046959,4.0902458204392644
264,I350,104,AB,10,2,0.099351096339523798,0.55548860533162947,0.75860686259316534,49.399739168257852,2.1169663783574042,0.00026895439467597036,1.430674740046959,4.0902458204392644
265,I350,105,AB,10,3,0.099351096339523798,0.55548860533162947,0.65363657951886556,12.552967578600503,2.1169663783574042,0.00026895439467597036,1.430674740046959,4.0902458204392644
266,I350,106,AB,10,4,0.099351096339523798,0.55548860533162947,0.65363657951886556,49.399739168257852,1.9948339738115084,0.00026895439467597036,1.430674740046959,4.0902458204392644
267,I350,107,AB,10,5,0.099351096339523798,0.55548860533162947,0.65363657951886556,49.399739168257852,2.1169663783574042,0.00035831276512453844,1.430674740046959,4.0902458204392644
268,I350,108,AB,10,6,0.099351096339523798,0.55548860533162947,0.65363657951886556,49.399739168257852,2.1169663783574042,0.00026895439467597036,2.1056807186027688,4.0902458204392644
269,I350,109,AB,10,7,0.099351096339523798,0.55548860533162947,0.65363657951886556,49.399739168257852,2.1169663783574042,0.00026895439467597036,1.430674740046959,10.598668375866101
270,I350,110,A,11,-1,0.17008251752704384,0.42106510307639833,0.81809100768522514,702.48488296688595,1.9891488432676205,4.2592314298733911e-05,69.311044895435629,29.05869443080196
271,I350,111,B,11,-1,0.10465913955122233,0.35843794122338291,0.60360158968188893,126.52623053058566,2.0128964920243146,2.1443248588626155e-06,145.66519444861768,3.451213406157529
272,I350,112,AB,11,0,0.10465913955122233,0.42106510307639833,0.81809100768522514,702.48488296688595,1.9891488432676205,4.2592314298733911e-05,69.311044895435629,29.05869443080196
273,I350,113,AB,11,1,0.17008251752704384,0.35843794122338291,0.81809100768522514,702.48488296688595,1.9891488432676205,4.2592314298733911e-05,69.311044895435629,29.05869443080196
274,I350,114,AB,11,2,0.17008251752704384,0.42106510307639833,0.60360158968188893,702.48488296688595,1.9891488432676205,4.2592314298733911e-05,69.311044895435629,29.05869443080196
275,I350,115,AB,11,3,0.17008251752704384,0.42106510307639833,0.81809100768522514,126.52623053058566,1.9891488432676205,4.2592314298733911e-05,69.311044895435629,29.05869443080196
276,I350,116,AB,11,4,0.17008251752704384,0.42106510307639833,0.81809100768522514,702.48488296688595,2.0128964920243146,4.2592314298733911e-05,69.311044895435629,29.05869443080196
277,I350,117,AB,11,5,0.17008251752704384,0.42106510307639833,0.81809100768522514,702.48488296688595,1.9891488432676205,2.1443248588626155e-06,69.311044895435629,29.05869443080196
278,I350,118,AB,11,6,0.17008251752704384,0.42106510307639833,0.81809100768522514,702.48488296688595,1.9891488432676205,4.2592314298733911e-05,145.66519444861768,29.05869443080196
279,I350,119,AB,11,7,0.17008251752704384,0.42106510307639833,0.81809100768522514,702.48488296688595,1.9891488432676205,4.2592314298733911e-05,69.311044895435629,3.451213406157529
280,I350,120,A,12,-1,0.19078366607427599,0.48073247661814089,0.73389017744292129,2903.5525501885827,1.9115030015955572,4.2688775200364467e-06,2.4225546145277232,6.9353024059148156
281,I350,121,B,12,-1,0.16064848843961954,0.6150267629884183,0.69443689352907512,586.15976987455622,1.9450215400242374,5.0917051964170794e-05,91.62058465124791,5.4783879329188423
282,I350,122,AB,12,0,0.16064848843961954,0.48073247661814089,0.73389017744292129,2903.5525501885827,1.9115030015955572,4.2688775200364467e-06,2.4225546145277232,6.9353024059148156
283,I350,123,AB,12,1,0.19078366607427599,0.6150267629884183,0.73389017744292129,2903.5525501885827,1.9115030015955572,4.2688775200364467e-06,2.4225546145277232,6.9353024059148156
284,I350,124,AB,12,2,0.19078366607427599,0.48073247661814089,0.69443689352907512,2903.5525501885827,1.9115030015955572,4.2688775200364467e-06,2.4225546145277232,6.9353024059148156
285,I350,125,AB,12,3,0.19078366607427599,0.48073247661814089,0.73389017744292129,586.15976987455622,1.9115030015955572,4.2688775200364467e-06,2.4225546145277232,6.9353024059148156
286,I350,126,AB,12,4,0.19078366607427599,0.48073247661814089,0.73389017744292129,2903.5525501885827,1.9450215400242374,4.2688775200364467e-06,2.4225546145277232,6.9353024059148156
287,I350,127,AB,12,5,0.19078366607427599,0.48073247661814089,0.73389017744292129,2903.5525501885827,1.9115030015955572,5.0917051964170794e-05,2.4225546145277232,6.9353024059148156
288,I350,128,AB,12,6,0.19078366607427599,0.48073247661814089,0.73389017744292129,2903.5525501885827,1.9115030015955572,4.2688775200364467e-06,91.62058465124791,6.9353024059148156
289,I350,129,AB,12,7,0.19078366607427599,0.48073247661814089,0.73389017744292129,2903.5525501885827,1.9115030015955572,4.2688775200364467e-06,2.4225546145277232,5.4783879329188423
290,I350,130,A,13,-1,0.06458740569651128,0.34173701498657461,0.53916642360368117,45.995675449128314,2.2413705244699309,0.0026828551817983273,166.88964241775105,49.271315538658335
291,I350,131,B,13,-1,0.13516478892415762,0.295374817494303,0.53043186612965743,6.4059485022185001,2.06471187704576,0.0026865451343666882,1.2066604525542199,18.006828592166073
292,I350,132,AB,13,0,0.13516478892415762,0.34173701498657461,0.53916642360368117,45.995675449128314,2.2413705244699309,0.0026828551817983273,166.88964241775105,49.271315538658335
293,I350,133,AB,13,1,0.06458740569651128,0.295374817494303,0.53916642360368117,45.995675449128314,2.2413705244699309,0.0026828551817983273,166.88964241775105,49.271315538658335
294,I350,134,AB,13,2,0.06458740569651128,0.34173701498657461,0.53043186612965743,45.995675449128314,2.2413705244699309,0.0026828551817983273,166.88964241775105,49.271315538658335
295,I350,135,AB,13,3,0.06458740569651128,0.34173701498657461,0.53916642360368117,6.4059485022185001,2.2413705244699309,0.0026828551817983273,166.88964241775105,49.271315538658335
296,I350,136,AB,13,4,0.06458740569651128,0.34173701498657461,0.53916642360368117,45.995675449128314,2.06471187704576,0.0026828551817983273,166.88964241775105,49.271315538658335
297,I350,137,AB,13,5,0.06458740569651128,0.34173701498657461,0.53916642360368117,45.995675449128314,2.2413705244699309,0.0026865451343666882,166.88964241775105,49.271315538658335
298,I350,138,AB,13,6,0.06458740569651128,0.34173701498657461,0.53916642360368117,45.995675449128314,2.2413705244699309,0.0026828551817983273,1.2066604525542199,49.271315538658335
299,I350,139,AB,13,7,0.06458740569651128,0.34173701498657461,0.53916642360368117,45.995675449128314,2.2413705244699309,0.0026828551817983273,166.88964241775105,18.006828592166073
300,I350,140,A,14,-1,0.10837114322930574,0.61624362673610444,0.93780041474033704,348.51476756383141,2.002967454171499,0.00080732644592025604,6.6187643029172731,14.534411444590081
301,I350,141,B,14,-1,0.076142697036266332,0.39628491671755905,0.65579379696155782,36.316269007217699,1.8065511899436901,6.2745713272390893e-06,5.3033935100081724,2.7721250545973843
302,I350,142,AB,14,0,0.076142697036266332,0.61624362673610444,0.93780041474033704,348.51476756383141,2.002967454171499,0.00080732644592025604,6.6187643029172731,14.534411444590081
303,I350,143,AB,14,1,0.10837114322930574,0.39628491671755905,0.93780041474033704,348.51476756383141,2.002967454171499,0.00080732644592025604,6.6187643029172731,14.534411444590081
304,I350,144,AB,14,2,0.10837114322930574,0.61624362673610444,0.65579379696155782,348.51476756383141,2.002967454171499,0.00080732644592025604,6.6187643029172731,14.534411444590081
305,I350,145,AB,14,3,0.10837114322930574,0.61624362673610444,0.93780041474033704,36.316269007217699,2.002967454171499,0.00080732644592025604,6.6187643029172731,14.534411444590081
306,I350,146,AB,14,4,0.10837114322930574,0.61624362673610444,0.93780041474033704,348.51476756383141,1.8065511899436901,0.00080732644592025604,6.6187643029172731,14.534411444590081
307,I350,147,AB,14,5,0.10837114322930574,0.61624362673610444,0.93780041474033704,348.51476756383141,2.002967454171499,6.2745713272390893e-06,6.6187643029172731,14.534411444590081
308,I350,148,AB,14,6,0.10837114322930574,0.61624362673610444,0.93780041474033704,348.51476756383141,2.002967454171499,0.00080732644592025604,5.3033935100081724,14.534411444590081
309,I350,149,AB,14,7,0.10837114322930574,0.61624362673610444,0.93780041474033704,348.51476756383141,2.002967454171499,0.00080732644592025604,6.6187643029172731,2.7721250545973843
310,I350,150,A,15,-1,0.23449997659772637,0.235522751044482,0.61797072651592222,4.9562824528188605,1.878450874921286,1.3925516240741237e-05,16.285495961026985,2.0830016433908356
311,I350,151,B,15,-1,0.20143422894179824,0.45163175119087096,0.82062787333274656,3234.58035928659,2.1637106343814967,0.00012081208689325691,15.293751630613238,36.639056295416111
312,I350,152,AB,15,0,0.20143422894179824,0.235522751044482,0.61797072651592222,4.9562824528188605,1.878450874921286,1.3925516240741237e-05,16.285495961026985,2.0830016433908356
313,I350,153,AB,15,1,0.23449997659772637,0.45163175119087096,0.61797072651592222,4.9562824528188605,1.878450874921286,1.3925516240741237e-05,16.285495961026985,2.0830016433908356
314,I350,154,AB,15,2,0.23449997659772637,0.235522751044482,0.82062787333274656,4.9562824528188605,1.878450874921286,1.3925516240741237e-05,16.285495961026985,2.0830016433908356
315,I350,155,AB,15,3,0.23449997659772637,0.235522751044482,0.61797072651592222,3234.58035928659,1.878450874921286,1.3925516240741237e-05,16.285495961026985,2.0830016433908356
316,I350,156,AB,15,4,0.23449997659772637,0.235522751044482,0.61797072651592222,4.9562824528188605,2.1637106343814967,1.3925516240741237e-05,16.285495961026985,2.0830016433908356
317,I350,157,AB,15,5,0.23449997659772637,0.235522751044482,0.61797072651592222,4.9562824528188605,1.878450874921286,0.00012081208689325691,16.285495961026985,2.0830016433908356
318,I350,158,AB,15,6,0.23449997659772637,0.235522751044482,0.61797072651592222,4.9562824528188605,1.878450874921286,1.3925516240741237e-05,15.293751630613238,2.0830016433908356
319,I350,159,AB,15,7,0.23449997659772637,0.235522751044482,0.61797072651592222,4.9562824528188605,1.878450874921286,1.3925516240741237e-05,16.285495961026985,36.639056295416111
320,I420,0,A,0,-1,0.24798787254840138,0.54283201396465297,0.82689411287868297,23.004590734378471,2.0595056266755956,7.6275854743383613e-05,3.0975606392082473,4.7265964700643002
321,I420,1,B,0,-1,0.172529467754066,0.34661862747743721,0.8877368906308688,1019.4015737101546,2.0814753001634116,4.0047650127607303e-06,3.5472213424367389,6.1208727253197015
322,I420,2,AB,0,0,0.172529467754066,0.54283201396465297,0.82689411287868297,23.004590734378471,2.0595056266755956,7.6275854743383613e-05,3.0975606392082473,4.7265964700643002
